pos=IN pos:-1=null lemma=uc whascl=true sprel=dep roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=false wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=U wprefix:2=UC wprefix:3=UC wprefix:4=UC wsuffix:1=C wsuffix:2=UC wsuffix:3=UC wsuffix:4=UC roleInLink=NONE
pos=NNP pos:-1=DT lemma=Costumer whascl=true sprel=nsubj roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true whasdigit=false wprefix:1=C wprefix:2=Co wprefix:3=Cos wprefix:4=Cost wsuffix:1=r wsuffix:2=er wsuffix:3=mer wsuffix:4=umer roleInLink=NONE
pos=VBZ pos:-1=NNP lemma=want whascl=false sprel=null roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false whasdigit=false wprefix:1=w wprefix:2=wa wprefix:3=wan wprefix:4=want wsuffix:1=s wsuffix:2=ts wsuffix:3=nts wsuffix:4=ants roleInLink=NONE
pos=TO pos:-1=VBZ lemma=to whascl=false sprel=aux roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=false wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=t wprefix:2=to wprefix:3=to wprefix:4=to wsuffix:1=o wsuffix:2=to wsuffix:3=to wsuffix:4=to roleInLink=NONE
pos=VB pos:-1=TO lemma=pay whascl=false sprel=xcomp roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=p wprefix:2=pa wprefix:3=pay wprefix:4=pay wsuffix:1=y wsuffix:2=ay wsuffix:3=pay wsuffix:4=pay roleInLink=NONE
pos=PRP$ pos:-1=VB lemma=he whascl=false sprel=poss roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=false wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=h wprefix:2=hi wprefix:3=his wprefix:4=his wsuffix:1=s wsuffix:2=is wsuffix:3=his wsuffix:4=his roleInLink=NONE
pos=JJ pos:-1=PRP$ lemma=chosen whascl=false sprel=amod roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true whasdigit=false wprefix:1=c wprefix:2=ch wprefix:3=cho wprefix:4=chos wsuffix:1=n wsuffix:2=en wsuffix:3=sen wsuffix:4=osen roleInLink=NONE
pos=NN pos:-1=JJ lemma=product whascl=false sprel=nn roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true whasdigit=false wprefix:1=p wprefix:2=pr wprefix:3=pro wprefix:4=prod wsuffix:1=t wsuffix:2=ct wsuffix:3=uct wsuffix:4=duct roleInLink=NONE
pos=NNS pos:-1=NN lemma=item whascl=false sprel=dobj roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false whasdigit=false wprefix:1=i wprefix:2=it wprefix:3=ite wprefix:4=item wsuffix:1=s wsuffix:2=ms wsuffix:3=ems wsuffix:4=tems roleInLink=NONE
pos=. pos:-1=NNS lemma=. whascl=false sprel=null roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=. wprefix:2=. wprefix:3=. wprefix:4=. wsuffix:1=. wsuffix:2=. wsuffix:3=. wsuffix:4=. roleInLink=NONE
pos=NN pos:-1=null lemma=postcondition whascl=true sprel=null roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true whasdigit=false wprefix:1=P wprefix:2=Po wprefix:3=Pos wprefix:4=Post wsuffix:1=n wsuffix:2=on wsuffix:3=ion wsuffix:4=tion roleInLink=NONE
pos=DT pos:-1=null lemma=the whascl=true sprel=det roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=T wprefix:2=Th wprefix:3=The wprefix:4=The wsuffix:1=e wsuffix:2=he wsuffix:3=The wsuffix:4=The roleInLink=NONE
pos=NN pos:-1=DT lemma=customer whascl=true sprel=nsubj roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true whasdigit=false wprefix:1=C wprefix:2=Cu wprefix:3=Cus wprefix:4=Cust wsuffix:1=r wsuffix:2=er wsuffix:3=mer wsuffix:4=omer roleInLink=HEAD
pos=VBZ pos:-1=NN lemma=have whascl=false sprel=aux roleInLink:-1=CONT roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false whasdigit=false wprefix:1=h wprefix:2=ha wprefix:3=has wprefix:4=has wsuffix:1=s wsuffix:2=as wsuffix:3=has wsuffix:4=has roleInLink=NONE
pos=VBN pos:-1=VBZ lemma=pay whascl=false sprel=ccomp roleInLink:-1=NONE roleInLink:-2=CONT wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=p wprefix:2=pa wprefix:3=pai wprefix:4=paid wsuffix:1=d wsuffix:2=id wsuffix:3=aid wsuffix:4=paid roleInLink=NONE
pos=, pos:-1=VBN lemma=, whascl=false sprel=null roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=, wprefix:2=, wprefix:3=, wprefix:4=, wsuffix:1=, wsuffix:2=, wsuffix:3=, wsuffix:4=, roleInLink=NONE
pos=VBZ pos:-1=, lemma=have whascl=false sprel=aux roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false whasdigit=false wprefix:1=h wprefix:2=ha wprefix:3=has wprefix:4=has wsuffix:1=s wsuffix:2=as wsuffix:3=has wsuffix:4=has roleInLink=NONE
pos=VBN pos:-1=VBZ lemma=receive whascl=false sprel=null roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true whasdigit=false wprefix:1=r wprefix:2=re wprefix:3=rec wprefix:4=rece wsuffix:1=d wsuffix:2=ed wsuffix:3=ved wsuffix:4=ived roleInLink=NONE
pos=DT pos:-1=VBN lemma=the whascl=false sprel=det roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=t wprefix:2=th wprefix:3=the wprefix:4=the wsuffix:1=e wsuffix:2=he wsuffix:3=the wsuffix:4=the roleInLink=NONE
pos=NN pos:-1=DT lemma=bill whascl=false sprel=dobj roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false whasdigit=false wprefix:1=b wprefix:2=bi wprefix:3=bil wprefix:4=bill wsuffix:1=l wsuffix:2=ll wsuffix:3=ill wsuffix:4=bill roleInLink=NONE
pos=CC pos:-1=NN lemma=and whascl=false sprel=null roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=a wprefix:2=an wprefix:3=and wprefix:4=and wsuffix:1=d wsuffix:2=nd wsuffix:3=and wsuffix:4=and roleInLink=NONE
pos=DT pos:-1=CC lemma=the whascl=false sprel=det roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=t wprefix:2=th wprefix:3=the wprefix:4=the wsuffix:1=e wsuffix:2=he wsuffix:3=the wsuffix:4=the roleInLink=NONE
pos=NN pos:-1=DT lemma=sale whascl=false sprel=nsubjpass roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false whasdigit=false wprefix:1=s wprefix:2=sa wprefix:3=sal wprefix:4=sale wsuffix:1=e wsuffix:2=le wsuffix:3=ale wsuffix:4=sale roleInLink=NONE
pos=VBZ pos:-1=NN lemma=be whascl=false sprel=auxpass roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=false wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=i wprefix:2=is wprefix:3=is wprefix:4=is wsuffix:1=s wsuffix:2=is wsuffix:3=is wsuffix:4=is roleInLink=NONE
pos=VBN pos:-1=VBZ lemma=register whascl=false sprel=conj_and roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true whasdigit=false wprefix:1=r wprefix:2=re wprefix:3=reg wprefix:4=regi wsuffix:1=d wsuffix:2=ed wsuffix:3=red wsuffix:4=ered roleInLink=NONE
pos=IN pos:-1=VBN lemma=in whascl=false sprel=null roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=false wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=i wprefix:2=in wprefix:3=in wprefix:4=in wsuffix:1=n wsuffix:2=in wsuffix:3=in wsuffix:4=in roleInLink=NONE
pos=DT pos:-1=IN lemma=the whascl=false sprel=det roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=t wprefix:2=th wprefix:3=the wprefix:4=the wsuffix:1=e wsuffix:2=he wsuffix:3=the wsuffix:4=the roleInLink=NONE
pos=NNP pos:-1=DT lemma=Inventory whascl=true sprel=null roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true whasdigit=false wprefix:1=I wprefix:2=In wprefix:3=Inv wprefix:4=Inve wsuffix:1=y wsuffix:2=ry wsuffix:3=ory wsuffix:4=tory roleInLink=NONE
pos=. pos:-1=NNP lemma=. whascl=false sprel=null roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=. wprefix:2=. wprefix:3=. wprefix:4=. wsuffix:1=. wsuffix:2=. wsuffix:3=. wsuffix:4=. roleInLink=NONE
pos=NNP pos:-1=null lemma=Standard whascl=true sprel=nn roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true whasdigit=false wprefix:1=S wprefix:2=St wprefix:3=Sta wprefix:4=Stan wsuffix:1=d wsuffix:2=rd wsuffix:3=ard wsuffix:4=dard roleInLink=NONE
pos=NNP pos:-1=NNP lemma=Process whascl=true sprel=null roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true whasdigit=false wprefix:1=P wprefix:2=Pr wprefix:3=Pro wprefix:4=Proc wsuffix:1=s wsuffix:2=ss wsuffix:3=ess wsuffix:4=cess roleInLink=NONE
pos=LS pos:-1=null lemma=1 whascl=false sprel=dep roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false whasdigit=true wprefix:1=1 wprefix:2=1 wprefix:3=1 wprefix:4=1 wsuffix:1=1 wsuffix:2=1 wsuffix:3=1 wsuffix:4=1 roleInLink=NONE
pos=. pos:-1=LS lemma=. whascl=false sprel=null roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=. wprefix:2=. wprefix:3=. wprefix:4=. wsuffix:1=. wsuffix:2=. wsuffix:3=. wsuffix:4=. roleInLink=NONE
pos=DT pos:-1=. lemma=the whascl=true sprel=det roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=T wprefix:2=Th wprefix:3=The wprefix:4=The wsuffix:1=e wsuffix:2=he wsuffix:3=The wsuffix:4=The roleInLink=NONE
pos=NN pos:-1=DT lemma=customer whascl=true sprel=nsubj roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true whasdigit=false wprefix:1=C wprefix:2=Cu wprefix:3=Cus wprefix:4=Cust wsuffix:1=r wsuffix:2=er wsuffix:3=mer wsuffix:4=omer roleInLink=HEAD
pos=VBZ pos:-1=NN lemma=arrive whascl=false sprel=null roleInLink:-1=CONT roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true whasdigit=false wprefix:1=a wprefix:2=ar wprefix:3=arr wprefix:4=arri wsuffix:1=s wsuffix:2=es wsuffix:3=ves wsuffix:4=ives roleInLink=NONE
pos=IN pos:-1=VBZ lemma=at whascl=false sprel=null roleInLink:-1=NONE roleInLink:-2=CONT wminlen:2=true wminlen:3=false wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=a wprefix:2=at wprefix:3=at wprefix:4=at wsuffix:1=t wsuffix:2=at wsuffix:3=at wsuffix:4=at roleInLink=NONE
pos=DT pos:-1=IN lemma=the whascl=false sprel=det roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=t wprefix:2=th wprefix:3=the wprefix:4=the wsuffix:1=e wsuffix:2=he wsuffix:3=the wsuffix:4=the roleInLink=NONE
pos=NNP pos:-1=DT lemma=Cash whascl=true sprel=nn roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false whasdigit=false wprefix:1=C wprefix:2=Ca wprefix:3=Cas wprefix:4=Cash wsuffix:1=h wsuffix:2=sh wsuffix:3=ash wsuffix:4=Cash roleInLink=NONE
pos=NNP pos:-1=NNP lemma=Desk whascl=true sprel=null roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false whasdigit=false wprefix:1=D wprefix:2=De wprefix:3=Des wprefix:4=Desk wsuffix:1=k wsuffix:2=sk wsuffix:3=esk wsuffix:4=Desk roleInLink=NONE
pos=IN pos:-1=NNP lemma=with whascl=false sprel=null roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false whasdigit=false wprefix:1=w wprefix:2=wi wprefix:3=wit wprefix:4=with wsuffix:1=h wsuffix:2=th wsuffix:3=ith wsuffix:4=with roleInLink=NONE
pos=NNS pos:-1=IN lemma=goods whascl=false sprel=null roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true whasdigit=false wprefix:1=g wprefix:2=go wprefix:3=goo wprefix:4=good wsuffix:1=s wsuffix:2=ds wsuffix:3=ods wsuffix:4=oods roleInLink=NONE
pos=TO pos:-1=NNS lemma=to whascl=false sprel=aux roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=false wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=t wprefix:2=to wprefix:3=to wprefix:4=to wsuffix:1=o wsuffix:2=to wsuffix:3=to wsuffix:4=to roleInLink=NONE
pos=VB pos:-1=TO lemma=purchase whascl=false sprel=xcomp roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true whasdigit=false wprefix:1=p wprefix:2=pu wprefix:3=pur wprefix:4=purc wsuffix:1=e wsuffix:2=se wsuffix:3=ase wsuffix:4=hase roleInLink=NONE
pos=. pos:-1=VB lemma=. whascl=false sprel=null roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=. wprefix:2=. wprefix:3=. wprefix:4=. wsuffix:1=. wsuffix:2=. wsuffix:3=. wsuffix:4=. roleInLink=NONE
pos=LS pos:-1=null lemma=2 whascl=false sprel=dep roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false whasdigit=true wprefix:1=2 wprefix:2=2 wprefix:3=2 wprefix:4=2 wsuffix:1=2 wsuffix:2=2 wsuffix:3=2 wsuffix:4=2 roleInLink=NONE
pos=. pos:-1=LS lemma=. whascl=false sprel=null roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=. wprefix:2=. wprefix:3=. wprefix:4=. wsuffix:1=. wsuffix:2=. wsuffix:3=. wsuffix:4=. roleInLink=NONE
pos=DT pos:-1=. lemma=the whascl=true sprel=det roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=T wprefix:2=Th wprefix:3=The wprefix:4=The wsuffix:1=e wsuffix:2=he wsuffix:3=The wsuffix:4=The roleInLink=NONE
pos=NN pos:-1=DT lemma=cashier whascl=true sprel=nsubj roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true whasdigit=false wprefix:1=C wprefix:2=Ca wprefix:3=Cas wprefix:4=Cash wsuffix:1=r wsuffix:2=er wsuffix:3=ier wsuffix:4=hier roleInLink=HEAD
pos=VBZ pos:-1=NN lemma=start whascl=false sprel=null roleInLink:-1=CONT roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true whasdigit=false wprefix:1=s wprefix:2=st wprefix:3=sta wprefix:4=star wsuffix:1=s wsuffix:2=ts wsuffix:3=rts wsuffix:4=arts roleInLink=NONE
pos=DT pos:-1=VBZ lemma=a whascl=false sprel=det roleInLink:-1=NONE roleInLink:-2=CONT wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=a wprefix:2=a wprefix:3=a wprefix:4=a wsuffix:1=a wsuffix:2=a wsuffix:3=a wsuffix:4=a roleInLink=NONE
pos=JJ pos:-1=DT lemma=new whascl=false sprel=amod roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=n wprefix:2=ne wprefix:3=new wprefix:4=new wsuffix:1=w wsuffix:2=ew wsuffix:3=new wsuffix:4=new roleInLink=NONE
pos=NN pos:-1=JJ lemma=sale whascl=false sprel=dobj roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false whasdigit=false wprefix:1=s wprefix:2=sa wprefix:3=sal wprefix:4=sale wsuffix:1=e wsuffix:2=le wsuffix:3=ale wsuffix:4=sale roleInLink=NONE
pos=IN pos:-1=NN lemma=by whascl=false sprel=null roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=false wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=b wprefix:2=by wprefix:3=by wprefix:4=by wsuffix:1=y wsuffix:2=by wsuffix:3=by wsuffix:4=by roleInLink=NONE
pos=VBG pos:-1=IN lemma=press whascl=false sprel=prepc_by roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true whasdigit=false wprefix:1=p wprefix:2=pr wprefix:3=pre wprefix:4=pres wsuffix:1=g wsuffix:2=ng wsuffix:3=ing wsuffix:4=sing roleInLink=NONE
pos=DT pos:-1=VBG lemma=the whascl=false sprel=det roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=t wprefix:2=th wprefix:3=the wprefix:4=the wsuffix:1=e wsuffix:2=he wsuffix:3=the wsuffix:4=the roleInLink=NONE
pos=NN pos:-1=DT lemma=button whascl=false sprel=nn roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true whasdigit=false wprefix:1=b wprefix:2=bu wprefix:3=but wprefix:4=butt wsuffix:1=n wsuffix:2=on wsuffix:3=ton wsuffix:4=tton roleInLink=NONE
pos=NNP pos:-1=NN lemma=Start whascl=true sprel=nn roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true whasdigit=false wprefix:1=S wprefix:2=St wprefix:3=Sta wprefix:4=Star wsuffix:1=t wsuffix:2=rt wsuffix:3=art wsuffix:4=tart roleInLink=NONE
pos=NNP pos:-1=NNP lemma=New whascl=true sprel=nn roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=N wprefix:2=Ne wprefix:3=New wprefix:4=New wsuffix:1=w wsuffix:2=ew wsuffix:3=New wsuffix:4=New roleInLink=NONE
pos=NNP pos:-1=NNP lemma=Sale whascl=true sprel=dobj roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false whasdigit=false wprefix:1=S wprefix:2=Sa wprefix:3=Sal wprefix:4=Sale wsuffix:1=e wsuffix:2=le wsuffix:3=ale wsuffix:4=Sale roleInLink=NONE
pos=IN pos:-1=NNP lemma=at whascl=false sprel=null roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=false wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=a wprefix:2=at wprefix:3=at wprefix:4=at wsuffix:1=t wsuffix:2=at wsuffix:3=at wsuffix:4=at roleInLink=NONE
pos=DT pos:-1=IN lemma=the whascl=false sprel=det roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=t wprefix:2=th wprefix:3=the wprefix:4=the wsuffix:1=e wsuffix:2=he wsuffix:3=the wsuffix:4=the roleInLink=NONE
pos=NNP pos:-1=DT lemma=Cash whascl=true sprel=nn roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false whasdigit=false wprefix:1=C wprefix:2=Ca wprefix:3=Cas wprefix:4=Cash wsuffix:1=h wsuffix:2=sh wsuffix:3=ash wsuffix:4=Cash roleInLink=HEAD
pos=NNP pos:-1=NNP lemma=Box whascl=true sprel=null roleInLink:-1=LAST roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=B wprefix:2=Bo wprefix:3=Box wprefix:4=Box wsuffix:1=x wsuffix:2=ox wsuffix:3=Box wsuffix:4=Box roleInLink=LAST
pos=. pos:-1=NNP lemma=. whascl=false sprel=null roleInLink:-1=CONT roleInLink:-2=CONT wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=. wprefix:2=. wprefix:3=. wprefix:4=. wsuffix:1=. wsuffix:2=. wsuffix:3=. wsuffix:4=. roleInLink=NONE
pos=LS pos:-1=null lemma=3 whascl=false sprel=dep roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false whasdigit=true wprefix:1=3 wprefix:2=3 wprefix:3=3 wprefix:4=3 wsuffix:1=3 wsuffix:2=3 wsuffix:3=3 wsuffix:4=3 roleInLink=NONE
pos=. pos:-1=LS lemma=. whascl=false sprel=null roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=. wprefix:2=. wprefix:3=. wprefix:4=. wsuffix:1=. wsuffix:2=. wsuffix:3=. wsuffix:4=. roleInLink=NONE
pos=DT pos:-1=. lemma=the whascl=true sprel=det roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=T wprefix:2=Th wprefix:3=The wprefix:4=The wsuffix:1=e wsuffix:2=he wsuffix:3=The wsuffix:4=The roleInLink=NONE
pos=NNP pos:-1=DT lemma=Cashier whascl=true sprel=nsubj roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true whasdigit=false wprefix:1=C wprefix:2=Ca wprefix:3=Cas wprefix:4=Cash wsuffix:1=r wsuffix:2=er wsuffix:3=ier wsuffix:4=hier roleInLink=HEAD
pos=VBZ pos:-1=NNP lemma=enter whascl=false sprel=null roleInLink:-1=CONT roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true whasdigit=false wprefix:1=e wprefix:2=en wprefix:3=ent wprefix:4=ente wsuffix:1=s wsuffix:2=rs wsuffix:3=ers wsuffix:4=ters roleInLink=NONE
pos=DT pos:-1=VBZ lemma=the whascl=false sprel=det roleInLink:-1=NONE roleInLink:-2=CONT wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=t wprefix:2=th wprefix:3=the wprefix:4=the wsuffix:1=e wsuffix:2=he wsuffix:3=the wsuffix:4=the roleInLink=NONE
pos=NN pos:-1=DT lemma=item whascl=false sprel=nn roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false whasdigit=false wprefix:1=i wprefix:2=it wprefix:3=ite wprefix:4=item wsuffix:1=m wsuffix:2=em wsuffix:3=tem wsuffix:4=item roleInLink=NONE
pos=NN pos:-1=NN lemma=identifier whascl=false sprel=dobj roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true whasdigit=false wprefix:1=i wprefix:2=id wprefix:3=ide wprefix:4=iden wsuffix:1=r wsuffix:2=er wsuffix:3=ier wsuffix:4=fier roleInLink=NONE
pos=. pos:-1=NN lemma=. whascl=false sprel=null roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=. wprefix:2=. wprefix:3=. wprefix:4=. wsuffix:1=. wsuffix:2=. wsuffix:3=. wsuffix:4=. roleInLink=NONE
pos=DT pos:-1=null lemma=this whascl=true sprel=nsubjpass roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false whasdigit=false wprefix:1=T wprefix:2=Th wprefix:3=Thi wprefix:4=This wsuffix:1=s wsuffix:2=is wsuffix:3=his wsuffix:4=This roleInLink=NONE
pos=MD pos:-1=DT lemma=can whascl=false sprel=aux roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=c wprefix:2=ca wprefix:3=can wprefix:4=can wsuffix:1=n wsuffix:2=an wsuffix:3=can wsuffix:4=can roleInLink=NONE
pos=VB pos:-1=MD lemma=be whascl=false sprel=auxpass roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=false wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=b wprefix:2=be wprefix:3=be wprefix:4=be wsuffix:1=e wsuffix:2=be wsuffix:3=be wsuffix:4=be roleInLink=NONE
pos=VBN pos:-1=VB lemma=do whascl=false sprel=null roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=false wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=d wprefix:2=do wprefix:3=don wprefix:4=done wsuffix:1=e wsuffix:2=ne wsuffix:3=one wsuffix:4=done roleInLink=NONE
pos=RB pos:-1=VBN lemma=manually whascl=false sprel=advmod roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true whasdigit=false wprefix:1=m wprefix:2=ma wprefix:3=man wprefix:4=manu wsuffix:1=y wsuffix:2=ly wsuffix:3=lly wsuffix:4=ally roleInLink=NONE
pos=IN pos:-1=RB lemma=by whascl=false sprel=null roleInLink:-1=NONE roleInLink:-2=NONE wminlen:2=true wminlen:3=false wminlen:4=false wminlen:5=false whasdigit=false wprefix:1=b wprefix:2=by wprefix:3=by wprefix:4=by wsuffix:1=y wsuffix:2=by wsuffix:3=by wsuffix:4=by roleInLink=NONE
