lemma=uc pos=IN pos:1=CD whascl=true whasdigit=false sprel=dep sppos=NNP wminlen:2=true wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=U wprefix:2=UC wprefix:3=UC wprefix:4=UC wsuffix:2=UC wsuffix:3=UC wsuffix:4=UC linktype=none
lemma=pay pos=VBN pos:1=, whascl=false whasdigit=false sprel=ccomp sppos=VBN wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=p wprefix:2=pa wprefix:3=pai wprefix:4=paid wsuffix:2=id wsuffix:3=aid wsuffix:4=paid linktype=none
lemma=, pos=, pos:1=VBZ whascl=false whasdigit=false sprel=null sppos=null wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=, wprefix:2=, wprefix:3=, wprefix:4=, wsuffix:2=, wsuffix:3=, wsuffix:4=, linktype=none
lemma=have pos=VBZ pos:1=VBN whascl=false whasdigit=false sprel=aux sppos=VBN wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false wminlen:6=false wprefix:1=h wprefix:2=ha wprefix:3=has wprefix:4=has wsuffix:2=as wsuffix:3=has wsuffix:4=has linktype=none
lemma=receive pos=VBN pos:1=DT whascl=false whasdigit=false sprel=null sppos=null wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true wminlen:6=true wprefix:1=r wprefix:2=re wprefix:3=rec wprefix:4=rece wsuffix:2=ed wsuffix:3=ved wsuffix:4=ived linktype=none
lemma=the pos=DT pos:1=NN whascl=false whasdigit=false sprel=det sppos=NN wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=t wprefix:2=th wprefix:3=the wprefix:4=the wsuffix:2=he wsuffix:3=the wsuffix:4=the linktype=none
lemma=bill pos=NN pos:1=CC whascl=false whasdigit=false sprel=dobj sppos=VBN wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false wminlen:6=false wprefix:1=b wprefix:2=bi wprefix:3=bil wprefix:4=bill wsuffix:2=ll wsuffix:3=ill wsuffix:4=bill linktype=none
lemma=and pos=CC pos:1=DT whascl=false whasdigit=false sprel=null sppos=null wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=a wprefix:2=an wprefix:3=and wprefix:4=and wsuffix:2=nd wsuffix:3=and wsuffix:4=and linktype=none
lemma=the pos=DT pos:1=NN whascl=false whasdigit=false sprel=det sppos=NN wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=t wprefix:2=th wprefix:3=the wprefix:4=the wsuffix:2=he wsuffix:3=the wsuffix:4=the linktype=none
lemma=sale pos=NN pos:1=VBZ whascl=false whasdigit=false sprel=nsubjpass sppos=VBN wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false wminlen:6=false wprefix:1=s wprefix:2=sa wprefix:3=sal wprefix:4=sale wsuffix:2=le wsuffix:3=ale wsuffix:4=sale linktype=none
lemma=be pos=VBZ pos:1=VBN whascl=false whasdigit=false sprel=auxpass sppos=VBN wminlen:2=true wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=i wprefix:2=is wprefix:3=is wprefix:4=is wsuffix:2=is wsuffix:3=is wsuffix:4=is linktype=none
lemma=register pos=VBN pos:1=IN whascl=false whasdigit=false sprel=conj_and sppos=VBN wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true wminlen:6=true wprefix:1=r wprefix:2=re wprefix:3=reg wprefix:4=regi wsuffix:2=ed wsuffix:3=red wsuffix:4=ered linktype=none
lemma=in pos=IN pos:1=DT whascl=false whasdigit=false sprel=null sppos=null wminlen:2=true wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=i wprefix:2=in wprefix:3=in wprefix:4=in wsuffix:2=in wsuffix:3=in wsuffix:4=in linktype=none
lemma=the pos=DT pos:1=NNP whascl=false whasdigit=false sprel=det sppos=NNP wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=t wprefix:2=th wprefix:3=the wprefix:4=the wsuffix:2=he wsuffix:3=the wsuffix:4=the linktype=none
lemma=Inventory pos=NNP pos:1=. whascl=true whasdigit=false sprel=null sppos=null wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true wminlen:6=true wprefix:1=I wprefix:2=In wprefix:3=Inv wprefix:4=Inve wsuffix:2=ry wsuffix:3=ory wsuffix:4=tory linktype=none
lemma=. pos=. pos:1=null whascl=false whasdigit=false sprel=null sppos=null wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=. wprefix:2=. wprefix:3=. wprefix:4=. wsuffix:2=. wsuffix:3=. wsuffix:4=. linktype=none
lemma=Standard pos=NNP pos:1=NNP whascl=true whasdigit=false sprel=nn sppos=NNP wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true wminlen:6=true wprefix:1=S wprefix:2=St wprefix:3=Sta wprefix:4=Stan wsuffix:2=rd wsuffix:3=ard wsuffix:4=dard linktype=none
lemma=Process pos=NNP pos:1=null whascl=true whasdigit=false sprel=null sppos=null wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true wminlen:6=true wprefix:1=P wprefix:2=Pr wprefix:3=Pro wprefix:4=Proc wsuffix:2=ss wsuffix:3=ess wsuffix:4=cess linktype=none
lemma=1 pos=LS pos:1=. whascl=false whasdigit=true sprel=dep sppos=VBZ wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=1 wprefix:2=1 wprefix:3=1 wprefix:4=1 wsuffix:2=1 wsuffix:3=1 wsuffix:4=1 linktype=none
lemma=. pos=. pos:1=DT whascl=false whasdigit=false sprel=null sppos=null wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=. wprefix:2=. wprefix:3=. wprefix:4=. wsuffix:2=. wsuffix:3=. wsuffix:4=. linktype=none
lemma=the pos=DT pos:1=NN whascl=true whasdigit=false sprel=det sppos=NN wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=T wprefix:2=Th wprefix:3=The wprefix:4=The wsuffix:2=he wsuffix:3=The wsuffix:4=The linktype=none
lemma=customer pos=NN pos:1=VBZ whascl=true whasdigit=false sprel=nsubj sppos=VBZ wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true wminlen:6=true wprefix:1=C wprefix:2=Cu wprefix:3=Cus wprefix:4=Cust wsuffix:2=er wsuffix:3=mer wsuffix:4=omer linktype=class
lemma=arrive pos=VBZ pos:1=IN whascl=false whasdigit=false sprel=null sppos=null wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true wminlen:6=true wprefix:1=a wprefix:2=ar wprefix:3=arr wprefix:4=arri wsuffix:2=es wsuffix:3=ves wsuffix:4=ives linktype=none
lemma=at pos=IN pos:1=DT whascl=false whasdigit=false sprel=null sppos=null wminlen:2=true wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=a wprefix:2=at wprefix:3=at wprefix:4=at wsuffix:2=at wsuffix:3=at wsuffix:4=at linktype=none
lemma=the pos=DT pos:1=NNP whascl=false whasdigit=false sprel=det sppos=NNP wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=t wprefix:2=th wprefix:3=the wprefix:4=the wsuffix:2=he wsuffix:3=the wsuffix:4=the linktype=none
lemma=Cash pos=NNP pos:1=NNP whascl=true whasdigit=false sprel=nn sppos=NNP wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false wminlen:6=false wprefix:1=C wprefix:2=Ca wprefix:3=Cas wprefix:4=Cash wsuffix:2=sh wsuffix:3=ash wsuffix:4=Cash linktype=none
lemma=Desk pos=NNP pos:1=IN whascl=true whasdigit=false sprel=null sppos=null wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false wminlen:6=false wprefix:1=D wprefix:2=De wprefix:3=Des wprefix:4=Desk wsuffix:2=sk wsuffix:3=esk wsuffix:4=Desk linktype=none
lemma=with pos=IN pos:1=NNS whascl=false whasdigit=false sprel=null sppos=null wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false wminlen:6=false wprefix:1=w wprefix:2=wi wprefix:3=wit wprefix:4=with wsuffix:2=th wsuffix:3=ith wsuffix:4=with linktype=none
lemma=goods pos=NNS pos:1=TO whascl=false whasdigit=false sprel=null sppos=null wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true wminlen:6=false wprefix:1=g wprefix:2=go wprefix:3=goo wprefix:4=good wsuffix:2=ds wsuffix:3=ods wsuffix:4=oods linktype=none
lemma=to pos=TO pos:1=VB whascl=false whasdigit=false sprel=aux sppos=VB wminlen:2=true wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=t wprefix:2=to wprefix:3=to wprefix:4=to wsuffix:2=to wsuffix:3=to wsuffix:4=to linktype=none
lemma=purchase pos=VB pos:1=. whascl=false whasdigit=false sprel=xcomp sppos=VBZ wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true wminlen:6=true wprefix:1=p wprefix:2=pu wprefix:3=pur wprefix:4=purc wsuffix:2=se wsuffix:3=ase wsuffix:4=hase linktype=none
lemma=. pos=. pos:1=null whascl=false whasdigit=false sprel=null sppos=null wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=. wprefix:2=. wprefix:3=. wprefix:4=. wsuffix:2=. wsuffix:3=. wsuffix:4=. linktype=none
lemma=2 pos=LS pos:1=. whascl=false whasdigit=true sprel=dep sppos=VBZ wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=2 wprefix:2=2 wprefix:3=2 wprefix:4=2 wsuffix:2=2 wsuffix:3=2 wsuffix:4=2 linktype=none
lemma=. pos=. pos:1=DT whascl=false whasdigit=false sprel=null sppos=null wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=. wprefix:2=. wprefix:3=. wprefix:4=. wsuffix:2=. wsuffix:3=. wsuffix:4=. linktype=none
lemma=the pos=DT pos:1=NN whascl=true whasdigit=false sprel=det sppos=NN wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=T wprefix:2=Th wprefix:3=The wprefix:4=The wsuffix:2=he wsuffix:3=The wsuffix:4=The linktype=none
lemma=cashier pos=NN pos:1=VBZ whascl=true whasdigit=false sprel=nsubj sppos=VBZ wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true wminlen:6=true wprefix:1=C wprefix:2=Ca wprefix:3=Cas wprefix:4=Cash wsuffix:2=er wsuffix:3=ier wsuffix:4=hier linktype=class
lemma=start pos=VBZ pos:1=DT whascl=false whasdigit=false sprel=null sppos=null wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true wminlen:6=false wprefix:1=s wprefix:2=st wprefix:3=sta wprefix:4=star wsuffix:2=ts wsuffix:3=rts wsuffix:4=arts linktype=none
lemma=a pos=DT pos:1=JJ whascl=false whasdigit=false sprel=det sppos=NN wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=a wprefix:2=a wprefix:3=a wprefix:4=a wsuffix:2=a wsuffix:3=a wsuffix:4=a linktype=none
lemma=new pos=JJ pos:1=NN whascl=false whasdigit=false sprel=amod sppos=NN wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=n wprefix:2=ne wprefix:3=new wprefix:4=new wsuffix:2=ew wsuffix:3=new wsuffix:4=new linktype=none
lemma=sale pos=NN pos:1=IN whascl=false whasdigit=false sprel=dobj sppos=VBZ wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false wminlen:6=false wprefix:1=s wprefix:2=sa wprefix:3=sal wprefix:4=sale wsuffix:2=le wsuffix:3=ale wsuffix:4=sale linktype=none
lemma=by pos=IN pos:1=VBG whascl=false whasdigit=false sprel=null sppos=null wminlen:2=true wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=b wprefix:2=by wprefix:3=by wprefix:4=by wsuffix:2=by wsuffix:3=by wsuffix:4=by linktype=none
lemma=press pos=VBG pos:1=DT whascl=false whasdigit=false sprel=prepc_by sppos=VBZ wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true wminlen:6=false wprefix:1=p wprefix:2=pr wprefix:3=pre wprefix:4=pres wsuffix:2=ng wsuffix:3=ing wsuffix:4=sing linktype=none
lemma=the pos=DT pos:1=NN whascl=false whasdigit=false sprel=det sppos=NNP wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=t wprefix:2=th wprefix:3=the wprefix:4=the wsuffix:2=he wsuffix:3=the wsuffix:4=the linktype=none
lemma=button pos=NN pos:1=NNP whascl=false whasdigit=false sprel=nn sppos=NNP wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true wminlen:6=true wprefix:1=b wprefix:2=bu wprefix:3=but wprefix:4=butt wsuffix:2=on wsuffix:3=ton wsuffix:4=tton linktype=none
lemma=Start pos=NNP pos:1=NNP whascl=true whasdigit=false sprel=nn sppos=NNP wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true wminlen:6=false wprefix:1=S wprefix:2=St wprefix:3=Sta wprefix:4=Star wsuffix:2=rt wsuffix:3=art wsuffix:4=tart linktype=none
lemma=New pos=NNP pos:1=NNP whascl=true whasdigit=false sprel=nn sppos=NNP wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=N wprefix:2=Ne wprefix:3=New wprefix:4=New wsuffix:2=ew wsuffix:3=New wsuffix:4=New linktype=none
lemma=Sale pos=NNP pos:1=IN whascl=true whasdigit=false sprel=dobj sppos=VBG wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false wminlen:6=false wprefix:1=S wprefix:2=Sa wprefix:3=Sal wprefix:4=Sale wsuffix:2=le wsuffix:3=ale wsuffix:4=Sale linktype=none
lemma=at pos=IN pos:1=DT whascl=false whasdigit=false sprel=null sppos=null wminlen:2=true wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=a wprefix:2=at wprefix:3=at wprefix:4=at wsuffix:2=at wsuffix:3=at wsuffix:4=at linktype=none
lemma=the pos=DT pos:1=NNP whascl=false whasdigit=false sprel=det sppos=NNP wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=t wprefix:2=th wprefix:3=the wprefix:4=the wsuffix:2=he wsuffix:3=the wsuffix:4=the linktype=none
lemma=Cash pos=NNP pos:1=NNP whascl=true whasdigit=false sprel=nn sppos=NNP wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false wminlen:6=false wprefix:1=C wprefix:2=Ca wprefix:3=Cas wprefix:4=Cash wsuffix:2=sh wsuffix:3=ash wsuffix:4=Cash linktype=class
lemma=Box pos=NNP pos:1=. whascl=true whasdigit=false sprel=null sppos=null wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=B wprefix:2=Bo wprefix:3=Box wprefix:4=Box wsuffix:2=ox wsuffix:3=Box wsuffix:4=Box linktype=class
lemma=. pos=. pos:1=null whascl=false whasdigit=false sprel=null sppos=null wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=. wprefix:2=. wprefix:3=. wprefix:4=. wsuffix:2=. wsuffix:3=. wsuffix:4=. linktype=none
lemma=3 pos=LS pos:1=. whascl=false whasdigit=true sprel=dep sppos=VBZ wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=3 wprefix:2=3 wprefix:3=3 wprefix:4=3 wsuffix:2=3 wsuffix:3=3 wsuffix:4=3 linktype=none
lemma=. pos=. pos:1=DT whascl=false whasdigit=false sprel=null sppos=null wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=. wprefix:2=. wprefix:3=. wprefix:4=. wsuffix:2=. wsuffix:3=. wsuffix:4=. linktype=none
lemma=the pos=DT pos:1=NNP whascl=true whasdigit=false sprel=det sppos=NNP wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=T wprefix:2=Th wprefix:3=The wprefix:4=The wsuffix:2=he wsuffix:3=The wsuffix:4=The linktype=none
lemma=Cashier pos=NNP pos:1=VBZ whascl=true whasdigit=false sprel=nsubj sppos=VBZ wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true wminlen:6=true wprefix:1=C wprefix:2=Ca wprefix:3=Cas wprefix:4=Cash wsuffix:2=er wsuffix:3=ier wsuffix:4=hier linktype=class
lemma=enter pos=VBZ pos:1=DT whascl=false whasdigit=false sprel=null sppos=null wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true wminlen:6=false wprefix:1=e wprefix:2=en wprefix:3=ent wprefix:4=ente wsuffix:2=rs wsuffix:3=ers wsuffix:4=ters linktype=none
lemma=the pos=DT pos:1=NN whascl=false whasdigit=false sprel=det sppos=NN wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=t wprefix:2=th wprefix:3=the wprefix:4=the wsuffix:2=he wsuffix:3=the wsuffix:4=the linktype=none
lemma=item pos=NN pos:1=NN whascl=false whasdigit=false sprel=nn sppos=NN wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false wminlen:6=false wprefix:1=i wprefix:2=it wprefix:3=ite wprefix:4=item wsuffix:2=em wsuffix:3=tem wsuffix:4=item linktype=none
lemma=identifier pos=NN pos:1=. whascl=false whasdigit=false sprel=dobj sppos=VBZ wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true wminlen:6=true wprefix:1=i wprefix:2=id wprefix:3=ide wprefix:4=iden wsuffix:2=er wsuffix:3=ier wsuffix:4=fier linktype=none
lemma=. pos=. pos:1=null whascl=false whasdigit=false sprel=null sppos=null wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=. wprefix:2=. wprefix:3=. wprefix:4=. wsuffix:2=. wsuffix:3=. wsuffix:4=. linktype=none
lemma=this pos=DT pos:1=MD whascl=true whasdigit=false sprel=nsubjpass sppos=VBN wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false wminlen:6=false wprefix:1=T wprefix:2=Th wprefix:3=Thi wprefix:4=This wsuffix:2=is wsuffix:3=his wsuffix:4=This linktype=none
lemma=can pos=MD pos:1=VB whascl=false whasdigit=false sprel=aux sppos=VBN wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=c wprefix:2=ca wprefix:3=can wprefix:4=can wsuffix:2=an wsuffix:3=can wsuffix:4=can linktype=none
lemma=be pos=VB pos:1=VBN whascl=false whasdigit=false sprel=auxpass sppos=VBN wminlen:2=true wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=b wprefix:2=be wprefix:3=be wprefix:4=be wsuffix:2=be wsuffix:3=be wsuffix:4=be linktype=none
lemma=do pos=VBN pos:1=RB whascl=false whasdigit=false sprel=null sppos=null wminlen:2=true wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=d wprefix:2=do wprefix:3=don wprefix:4=done wsuffix:2=ne wsuffix:3=one wsuffix:4=done linktype=none
lemma=manually pos=RB pos:1=IN whascl=false whasdigit=false sprel=advmod sppos=VBN wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true wminlen:6=true wprefix:1=m wprefix:2=ma wprefix:3=man wprefix:4=manu wsuffix:2=ly wsuffix:3=lly wsuffix:4=ally linktype=none
lemma=by pos=IN pos:1=VBG whascl=false whasdigit=false sprel=null sppos=null wminlen:2=true wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=b wprefix:2=by wprefix:3=by wprefix:4=by wsuffix:2=by wsuffix:3=by wsuffix:4=by linktype=none
lemma=use pos=VBG pos:1=DT whascl=false whasdigit=false sprel=agent sppos=VBN wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=u wprefix:2=us wprefix:3=usi wprefix:4=usin wsuffix:2=ng wsuffix:3=ing wsuffix:4=sing linktype=none
lemma=the pos=DT pos:1=NN whascl=false whasdigit=false sprel=det sppos=NN wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=t wprefix:2=th wprefix:3=the wprefix:4=the wsuffix:2=he wsuffix:3=the wsuffix:4=the linktype=none
lemma=keyboard pos=NN pos:1=IN whascl=false whasdigit=false sprel=dobj sppos=VBG wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true wminlen:6=true wprefix:1=k wprefix:2=ke wprefix:3=key wprefix:4=keyb wsuffix:2=rd wsuffix:3=ard wsuffix:4=oard linktype=none
lemma=of pos=IN pos:1=DT whascl=false whasdigit=false sprel=null sppos=null wminlen:2=true wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=o wprefix:2=of wprefix:3=of wprefix:4=of wsuffix:2=of wsuffix:3=of wsuffix:4=of linktype=none
lemma=the pos=DT pos:1=NNP whascl=false whasdigit=false sprel=det sppos=NNP wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=t wprefix:2=th wprefix:3=the wprefix:4=the wsuffix:2=he wsuffix:3=the wsuffix:4=the linktype=none
lemma=Cash pos=NNP pos:1=NNP whascl=true whasdigit=false sprel=nn sppos=NNP wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false wminlen:6=false wprefix:1=C wprefix:2=Ca wprefix:3=Cas wprefix:4=Cash wsuffix:2=sh wsuffix:3=ash wsuffix:4=Cash linktype=class
lemma=Box pos=NNP pos:1=CC whascl=true whasdigit=false sprel=null sppos=null wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=B wprefix:2=Bo wprefix:3=Box wprefix:4=Box wsuffix:2=ox wsuffix:3=Box wsuffix:4=Box linktype=class
lemma=or pos=CC pos:1=IN whascl=false whasdigit=false sprel=null sppos=null wminlen:2=true wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=o wprefix:2=or wprefix:3=or wprefix:4=or wsuffix:2=or wsuffix:3=or wsuffix:4=or linktype=none
lemma=by pos=IN pos:1=VBG whascl=false whasdigit=false sprel=null sppos=null wminlen:2=true wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=b wprefix:2=by wprefix:3=by wprefix:4=by wsuffix:2=by wsuffix:3=by wsuffix:4=by linktype=none
lemma=use pos=VBG pos:1=DT whascl=false whasdigit=false sprel=agent sppos=VBN wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=u wprefix:2=us wprefix:3=usi wprefix:4=usin wsuffix:2=ng wsuffix:3=ing wsuffix:4=sing linktype=none
lemma=the pos=DT pos:1=NNP whascl=false whasdigit=false sprel=det sppos=NNP wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=t wprefix:2=th wprefix:3=the wprefix:4=the wsuffix:2=he wsuffix:3=the wsuffix:4=the linktype=none
lemma=Bar pos=NNP pos:1=NNP whascl=true whasdigit=false sprel=nn sppos=NNP wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=B wprefix:2=Ba wprefix:3=Bar wprefix:4=Bar wsuffix:2=ar wsuffix:3=Bar wsuffix:4=Bar linktype=class
lemma=Code pos=NNP pos:1=NNP whascl=true whasdigit=false sprel=nn sppos=NNP wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false wminlen:6=false wprefix:1=C wprefix:2=Co wprefix:3=Cod wprefix:4=Code wsuffix:2=de wsuffix:3=ode wsuffix:4=Code linktype=class
lemma=Scanner pos=NNP pos:1=. whascl=true whasdigit=false sprel=dobj sppos=VBG wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true wminlen:6=true wprefix:1=S wprefix:2=Sc wprefix:3=Sca wprefix:4=Scan wsuffix:2=er wsuffix:3=ner wsuffix:4=nner linktype=class
lemma=. pos=. pos:1=null whascl=false whasdigit=false sprel=null sppos=null wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=. wprefix:2=. wprefix:3=. wprefix:4=. wsuffix:2=. wsuffix:3=. wsuffix:4=. linktype=none
lemma=4 pos=LS pos:1=. whascl=false whasdigit=true sprel=dep sppos=VBZ wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=4 wprefix:2=4 wprefix:3=4 wprefix:4=4 wsuffix:2=4 wsuffix:3=4 wsuffix:4=4 linktype=none
lemma=. pos=. pos:1=VBG whascl=false whasdigit=false sprel=null sppos=null wminlen:2=false wminlen:3=false wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=. wprefix:2=. wprefix:3=. wprefix:4=. wsuffix:2=. wsuffix:3=. wsuffix:4=. linktype=none
lemma=use pos=VBG pos:1=DT whascl=true whasdigit=false sprel=dep sppos=VBZ wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=U wprefix:2=Us wprefix:3=Usi wprefix:4=Usin wsuffix:2=ng wsuffix:3=ing wsuffix:4=sing linktype=none
lemma=the pos=DT pos:1=NN whascl=false whasdigit=false sprel=det sppos=NN wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=t wprefix:2=th wprefix:3=the wprefix:4=the wsuffix:2=he wsuffix:3=the wsuffix:4=the linktype=none
lemma=item pos=NN pos:1=NN whascl=false whasdigit=false sprel=nn sppos=NN wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=false wminlen:6=false wprefix:1=i wprefix:2=it wprefix:3=ite wprefix:4=item wsuffix:2=em wsuffix:3=tem wsuffix:4=item linktype=none
lemma=identifier pos=NN pos:1=DT whascl=false whasdigit=false sprel=dobj sppos=VBG wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true wminlen:6=true wprefix:1=i wprefix:2=id wprefix:3=ide wprefix:4=iden wsuffix:2=er wsuffix:3=ier wsuffix:4=fier linktype=none
lemma=the pos=DT pos:1=NN whascl=false whasdigit=false sprel=det sppos=NN wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=t wprefix:2=th wprefix:3=the wprefix:4=the wsuffix:2=he wsuffix:3=the wsuffix:4=the linktype=none
lemma=system pos=NN pos:1=VBZ whascl=true whasdigit=false sprel=nsubj sppos=VBZ wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true wminlen:6=true wprefix:1=S wprefix:2=Sy wprefix:3=Sys wprefix:4=Syst wsuffix:2=em wsuffix:3=tem wsuffix:4=stem linktype=none
lemma=present pos=VBZ pos:1=DT whascl=false whasdigit=false sprel=null sppos=null wminlen:2=true wminlen:3=true wminlen:4=true wminlen:5=true wminlen:6=true wprefix:1=p wprefix:2=pr wprefix:3=pre wprefix:4=pres wsuffix:2=ts wsuffix:3=nts wsuffix:4=ents linktype=none
lemma=the pos=DT pos:1=JJ whascl=false whasdigit=false sprel=det sppos=NN wminlen:2=true wminlen:3=true wminlen:4=false wminlen:5=false wminlen:6=false wprefix:1=t wprefix:2=th wprefix:3=the wprefix:4=the wsuffix:2=he wsuffix:3=the wsuffix:4=the linktype=none
