X,CashDesk,ApplicationEventHandlerIf,ApplicationEventHandlerImpl,CardReaderControllerEventHandlerIf,CardReaderControllerEventHandlerImpl,CardReader,CashBoxControllerEventHandlerIf,CashBoxControllerEventHandlerImpl,CashBox,GUIEventHandlerIf,GUIEventHandlerImpl,CashDeskGUI,LightDisplayControllerEventHandlerIf,LightDisplayControllerEventHandlerImpl,LightDisplayController,PrinterControllerEventHandlerIf,PrinterController,PrinterControllerEventHandlerImpl,ScannerControllerEventHandlerIf,ScannerController,ScannerControllerEventHandlerImpl,CoordinatorEventHandlerIf,Sale,Coordinator,CoordinatorEventHandlerImpl,CredidCardScanFailedEvent,InvalidCreditCardEvent,CashAmountEnteredEvent,CashBoxClosedEvent,CreditCardScannedEvent,SaleRegisteredEvent,PINEnteredEvent,SaleStartedEvent,CreditCardPaymentEnabledEvent,RunningTotalChangedEvent,AccountSaleEvent,CreditCardScanEvent,ExpressModeDisabledEvent,ProductBarcodeNotValidEvent,ChangeAmountCalculatedEvent,ProductBarcodeScanEnvent,ProductBarcodeScannedEvent,PaymentModeEvent,SaleSuccessEvent,SaleFinishedEvent,CreditCardScanFailedEvent,ExpressModeEnabledEvent,Bank,TransactionID,BankImpl,ApplicationFactory,OptimisationSolverIf,ProductDispatcherIf,AmplStarter,ProductDispatcher,StoreTO,ReportingIf,EnterpriseTO,ReportTO,ReportingImpl,CashDeskConnectorIf,NoSuchProductException,ProductNotAvailableException,ProductMovementTO,StoreWithEnterpriseTO,StoreIf,SupplierTO,OrderEntryTO,ComplexOrderEntryTO,ProductWithStockItemTO,SaleTO,ProductWithSupplierAndStockItemTO,OrderTO,ProductTO,ProductAmountTO,StockItemTO,ProductWithSupplierTO,ComplexOrderTO,StoreImpl,FillTransferObjects,RmiRegistry,DataIf,DataIfFactory,Product,TradingEnterprise,ProductSupplier,EnterpriseQueryIf,EnterpriseQueryImpl,DataImpl,PersistenceIf,PersistenceContext,TransactionContext,TransactionContextImpl,PersistenceImpl,PersistenceContextImpl,StoreQueryIf,StockItem,ProductOrder,OrderEntry,Store,StoreQueryImpl,StoreQueryImplTest,FillDB,MTDeliveryReport,Connector,Reporting,EnterpriseStockReport,StoreStockReport,ProductSupplierTableModel,StoreDescr,RefreshButton,ProductSupplierOrderTableModel,RolledInPanel,Refreshable,ProductOrderDisplay,OrderButton,Connector,ProductStockItemTableModel,ProductSupplierStockItemTableModel,Store
Manage,0.5277777777777778,0.4711111111111111,0.46913580246913583,0.41830065359477125,0.4166666666666667,0.48888888888888893,0.3996415770609319,0.398989898989899,0.4365079365079365,0.31699346405228757,0.3128654970760234,0.0,0.39814814814814814,0.39766081871345027,0.40404040404040403,0.4659498207885305,0.48366013071895425,0.4646464646464647,0.532258064516129,0.5588235294117647,0.5303030303030303,0.0,0.611111111111111,0.0,0.0,0.0,0.0,0.47474747474747475,0.40740740740740744,0.0,0.44152046783625726,0.48888888888888893,0.45138888888888884,0.0,0.47222222222222215,0.4861111111111111,0.0,0.40277777777777773,0.0,0.6061728395061728,0.0,0.0,0.47222222222222215,0.4861111111111111,0.0,0.0,0.4033816425120773,0.611111111111111,0.576923076923077,0.5277777777777778,0.48148148148148145,0.0,0.0,0.0,0.0,0.4365079365079365,0.41919191919191917,0.5,0.0,0.41452991452991456,0.4795321637426901,0.40404040404040403,0.0,0.0,0.4047619047619047,0.4365079365079365,0.4222222222222222,0.0,0.4795321637426901,0.0,0.5555555555555555,0.0,0.4365079365079365,0.0,0.0,0.41919191919191917,0.0,0.4920634920634921,0.4259259259259259,0.4064327485380117,0.47979797979797983,0.5555555555555555,0.49572649572649574,0.0,0.6339869281045751,0.0,0.48366013071895425,0.4795321637426901,0.5277777777777778,0.41452991452991456,0.40740740740740744,0.5555555555555555,0.5454545454545454,0.41111111111111115,0.40404040404040403,0.4166666666666667,0.4259259259259259,0.0,0.0,0.45555555555555555,0.41269841269841273,0.40740740740740744,0.0,0.5375,0.5185185185185185,0.4259259259259259,0.4761904761904762,0.40972222222222227,0.0,0.4222222222222222,0.41452991452991456,0.0,0.41452991452991456,0.0,0.0,0.41919191919191917,0.5185185185185185,0.0,0.0,0.45555555555555555
Manager,0.5119047619047619,0.4552380952380952,0.4532627865961199,0.4796918767507003,0.4775132275132275,0.5738095238095239,0.39170506912442393,0.39105339105339104,0.42857142857142855,0.3011204481792717,0.29699248120300753,0.0,0.39021164021164023,0.38972431077694236,0.39610389610389607,0.5084485407066052,0.5350140056022409,0.5064935064935064,0.5668202764976958,0.6022408963585434,0.5642135642135643,0.0,0.5952380952380952,0.0,0.0,0.0,0.0,0.4588744588744589,0.3994708994708995,0.0,0.5106516290726817,0.5428571428571428,0.5238095238095238,0.0,0.45634920634920634,0.4702380952380952,0.0,0.2896825396825397,0.39329805996472667,0.5664902998236332,0.3948412698412698,0.39377289377289376,0.44047619047619047,0.4702380952380952,0.0,0.0,0.29089026915113875,0.5952380952380952,0.553113553113553,0.5119047619047619,0.4656084656084656,0.0,0.0,0.0,0.0,0.35714285714285715,0.32251082251082247,0.5595238095238095,0.0,0.3131868131868132,0.46365914786967416,0.4588744588744589,0.0,0.0,0.29365079365079366,0.35714285714285715,0.49523809523809526,0.0,0.5288220551378445,0.0,0.5396825396825397,0.0,0.5238095238095238,0.0,0.0,0.41125541125541126,0.0,0.5476190476190476,0.335978835978836,0.29699248120300753,0.5616883116883117,0.5396825396825397,0.47985347985347987,0.0,0.6022408963585434,0.0,0.5350140056022409,0.5288220551378445,0.5119047619047619,0.0,0.0,0.5317460317460317,0.5216450216450216,0.0,0.0,0.31746031746031744,0.41798941798941797,0.4087301587301588,0.0,0.0,0.30952380952380953,0.2989417989417989,0.0,0.5848214285714286,0.5873015873015873,0.335978835978836,0.5238095238095238,0.30357142857142855,0.0,0.32857142857142857,0.3131868131868132,0.0,0.40659340659340665,0.0,0.3984962406015038,0.48917748917748916,0.5873015873015873,0.0,0.0,0.0
Printer,0.4226190476190476,0.5161904761904762,0.5132275132275131,0.39449112978524736,0.3928571428571428,0.46507936507936504,0.0,0.0,0.0,0.5189075630252101,0.5106516290726817,0.41125541125541126,0.44708994708994715,0.4461152882205514,0.4588744588744589,0.8451612903225806,0.8823529411764706,0.8424242424242424,0.5084485407066052,0.5350140056022409,0.5064935064935064,0.0,0.46428571428571425,0.0,0.0,0.49380952380952375,0.0,0.0,0.0,0.5805194805194805,0.29699248120300753,0.7271428571428572,0.4275793650793651,0.5622331691297209,0.49603174603174605,0.4702380952380952,0.5924812030075188,0.5178571428571429,0.6585537918871253,0.4532627865961199,0.6634920634920636,0.6600732600732602,0.5714285714285714,0.40178571428571425,0.4239028944911298,0.5714285714285715,0.5196687370600414,0.46428571428571425,0.553113553113553,0.3452380952380952,0.5317460317460317,0.4150793650793651,0.6230576441102756,0.0,0.6280112044817927,0.5079365079365079,0.0,0.576984126984127,0.0,0.0,0.3984962406015038,0.4588744588744589,0.2,0.6280112044817927,0.0,0.5476190476190476,0.0,0.576984126984127,0.5288220551378445,0.6173160173160173,0.373015873015873,0.6051948051948052,0.6309523809523809,0.6698412698412699,0.6342857142857142,0.45598845598845594,0.6190476190476191,0.5476190476190476,0.5052910052910052,0.0,0.0,0.373015873015873,0.3131868131868132,0.6952380952380952,0.0,0.6342857142857142,0.5361344537815126,0.5258145363408522,0.3452380952380952,0.7296703296703297,0.6976190476190477,0.5317460317460317,0.5216450216450216,0.7142857142857142,0.6824675324675324,0.5515873015873015,0.4761904761904761,0.7079365079365079,0.6047619047619048,0.0,0.5357142857142857,0.5145502645502645,0.4365079365079365,0.5238095238095238,0.5886243386243386,0.0,0.5174603174603174,0.0,0.6129523809523809,0.5738095238095239,0.442002442002442,0.6076190476190476,0.0,0.45598845598845594,0.675187969924812,0.5616883116883117,0.5886243386243386,0.6117216117216117,0.6044817927170868,0.0
ProductAvailable,0.0,0.5766666666666667,0.5648148148148148,0.0,0.0,0.0,0.0,0.0,0.40178571428571425,0.5318627450980392,0.5305799220272904,0.0,0.4930555555555555,0.4886695906432748,0.5460858585858586,0.6348267622461171,0.6985838779956427,0.6301346801346802,0.5026881720430108,0.573529411764706,0.49747474747474746,0.5879545454545454,0.0,0.5960497835497836,0.5770903479236812,0.5297222222222222,0.5265151515151515,0.44237012987012986,0.46593915343915343,0.49621212121212127,0.0,0.5325,0.0,0.5374216300940439,0.5805555555555556,0.5601851851851852,0.5305799220272904,0.6087962962962963,0.4,0.5317901234567901,0.8109848484848484,0.8039335664335664,0.5339285714285714,0.4166666666666667,0.0,0.5416666666666666,0.5742753623188406,0.0,0.0,0.3958333333333333,0.5763888888888888,0.5083333333333333,0.8102631578947368,0.537878787878788,0.8226470588235295,0.4275793650793651,0.5223484848484848,0.5097222222222223,0.5,0.5566239316239316,0.4591165413533835,0.0,0.9142857142857143,0.8183823529411764,0.4501984126984127,0.30357142857142855,0.0,0.4444444444444444,0.47368421052631576,0.7943181818181818,0.3194444444444444,0.7859848484848485,0.5238095238095238,0.8430555555555556,0.8066666666666666,0.4545454545454546,0.8202380952380953,0.5238095238095238,0.0,0.0,0.37563131313131315,0.0,0.5634157509157509,0.8875,0.4648692810457516,0.8383333333333334,0.4648692810457516,0.4591165413533835,0.5833333333333334,0.6009615384615384,0.5625,0.5231481481481481,0.5090488215488216,0.5855357142857143,0.5409902597402597,0.5097222222222223,0.0,0.8333333333333334,0.4666666666666666,0.3416666666666666,0.0,0.46593915343915343,0.40972222222222227,0.48214285714285715,0.5069444444444444,0.5560185185185186,0.44246031746031744,0.47500000000000003,0.8357307692307693,0.4708333333333334,0.4358974358974359,0.4,0.5634157509157509,0.5223484848484848,0.8351076555023924,0.5223484848484848,0.5069444444444444,0.8089743589743591,0.7638235294117648,0.3416666666666666
Reader,0.625,0.4022222222222222,0.4012345679012346,0.0,0.0,0.0,0.3996415770609319,0.398989898989899,0.4365079365079365,0.48366013071895425,0.4795321637426901,0.5909090909090909,0.39814814814814814,0.39766081871345027,0.40404040404040403,0.532258064516129,0.5588235294117647,0.5303030303030303,0.532258064516129,0.5588235294117647,0.5303030303030303,0.4711111111111111,0.4444444444444444,0.5050505050505051,0.46913580246913583,0.6088888888888889,0.5454545454545454,0.40404040404040403,0.40740740740740744,0.6161616161616161,0.4590643274853801,0.5666666666666667,0.45138888888888884,0.6015325670498084,0.46249999999999997,0.40972222222222227,0.6257309941520468,0.4305555555555555,0.0,0.46913580246913583,0.0,0.0,0.3194444444444444,0.0,0.31699346405228757,0.6088888888888889,0.4323671497584541,0.47222222222222215,0.49572649572649574,0.4305555555555555,0.40740740740740744,0.0,0.4795321637426901,0.5050505050505051,0.48366013071895425,0.5396825396825397,0.6727272727272727,0.0,0.7,0.6615384615384616,0.5526315789473685,0.40404040404040403,0.4682539682539682,0.48366013071895425,0.4761904761904762,0.5396825396825397,0.5111111111111111,0.6166666666666667,0.4795321637426901,0.47474747474747475,0.38888888888888884,0.4646464646464647,0.6626984126984127,0.5185185185185185,0.48888888888888893,0.41919191919191917,0.4761904761904762,0.4920634920634921,0.5185185185185185,0.0,0.5318181818181819,0.38888888888888884,0.32905982905982906,0.5396825396825397,0.6339869281045751,0.48888888888888893,0.0,0.0,0.3611111111111111,0.46581196581196577,0.4444444444444444,0.48148148148148145,0.47474747474747475,0.45555555555555555,0.4343434343434343,0.6666666666666666,0.4259259259259259,0.5833333333333334,0.6444444444444445,0.41111111111111115,0.6507936507936508,0.6296296296296297,0.4444444444444444,0.5555555555555555,0.5185185185185185,0.6888888888888889,0.0,0.4861111111111111,0.4711111111111111,0.0,0.6598290598290599,0.4666666666666666,0.6192307692307693,0.6747474747474748,0.5526315789473685,0.5934343434343434,0.5185185185185185,0.47008547008547,0.4640522875816993,0.41111111111111115
Scanner,0.6071428571428571,0.0,0.0,0.4796918767507003,0.4775132275132275,0.5738095238095239,0.3973374295954941,0.3953823953823954,0.5079365079365079,0.3011204481792717,0.29699248120300753,0.5616883116883117,0.0,0.0,0.0,0.5084485407066052,0.5350140056022409,0.5064935064935064,0.8451612903225806,0.8823529411764706,0.8424242424242424,0.405079365079365,0.7535714285714287,0.45598845598845594,0.4021164021164021,0.5161904761904762,0.0,0.0,0.42063492063492064,0.5216450216450216,0.6345864661654136,0.5293650793650794,0.6464285714285714,0.5106732348111659,0.45634920634920634,0.4275793650793651,0.5288220551378445,0.2896825396825397,0.0,0.5731922398589065,0.0,0.0,0.4275793650793651,0.5848214285714286,0.5670168067226891,0.5161904761904762,0.29089026915113875,0.5952380952380952,0.0,0.5119047619047619,0.0,0.0,0.0,0.0,0.0,0.5571428571428572,0.0,0.5595238095238095,0.0,0.0,0.5106516290726817,0.5010822510822511,0.0,0.0,0.4714285714285715,0.5571428571428572,0.6185714285714287,0.44841269841269843,0.5288220551378445,0.0,0.6785714285714286,0.0,0.5238095238095238,0.0,0.0,0.6103896103896104,0.0,0.5476190476190476,0.5285714285714285,0.0,0.32251082251082247,0.4365079365079365,0.40659340659340665,0.0,0.0,0.0,0.5350140056022409,0.5288220551378445,0.4226190476190476,0.553113553113553,0.5317460317460317,0.0,0.0,0.5428571428571428,0.5216450216450216,0.5035714285714286,0.6285714285714286,0.0,0.46507936507936504,0.1,0.4928571428571428,0.4785714285714286,0.0,0.4702380952380952,0.7566137566137566,0.0,0.5238095238095238,0.4848214285714286,0.0,0.5185714285714286,0.3131868131868132,0.0,0.3131868131868132,0.32251082251082247,0.0,0.48917748917748916,0.7566137566137566,0.0,0.0,0.1
Server,0.5277777777777778,0.0,0.0,0.0,0.0,0.0,0.3996415770609319,0.398989898989899,0.4365079365079365,0.5588235294117647,0.5526315789473685,0.5050505050505051,0.0,0.0,0.0,0.532258064516129,0.5588235294117647,0.5303030303030303,0.5790322580645161,0.6029411764705882,0.5772727272727273,0.4022222222222222,0.6499999999999999,0.41919191919191917,0.4012345679012346,0.4288888888888889,0.47474747474747475,0.40404040404040403,0.40740740740740744,0.4343434343434343,0.6631578947368422,0.5666666666666667,0.60625,0.4233716475095785,0.40277777777777773,0.0,0.44152046783625726,0.5416666666666666,0.0,0.4012345679012346,0.0,0.0,0.40972222222222227,0.1,0.5352941176470588,0.4288888888888889,0.5434782608695653,0.0,0.0,0.0,0.0,0.0,0.4064327485380117,0.0,0.40849673202614384,0.5785714285714285,0.47979797979797983,0.5833333333333334,0.5138888888888888,0.46581196581196577,0.4795321637426901,0.47474747474747475,0.40079365079365076,0.40849673202614384,0.4928571428571428,0.5785714285714285,0.64,0.5,0.4795321637426901,0.40404040404040403,0.5999999999999999,0.398989898989899,0.5317460317460317,0.4259259259259259,0.41111111111111115,0.5545454545454546,0.4047619047619047,0.4920634920634921,0.55,0.4064327485380117,0.47979797979797983,0.0,0.0,0.4365079365079365,0.48366013071895425,0.41111111111111115,0.5506535947712418,0.5423976608187134,0.0,0.5747863247863249,0.5462962962962963,0.0,0.0,0.5611111111111111,0.5328282828282828,0.7149999999999999,0.5666666666666667,0.5,0.5222222222222223,0.7300000000000001,0.6971428571428571,0.6733333333333333,0.0,0.6388888888888888,0.5185185185185185,0.5,0.5357142857142857,0.50625,0.4022222222222222,0.1,0.4914529914529915,0.39999999999999997,0.32905982905982906,0.51010101010101,0.4795321637426901,0.47979797979797983,0.5185185185185185,0.40170940170940167,0.3986928104575163,0.7300000000000001
Show,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5606060606060607,0.4259259259259259,0.425438596491228,0.4318181818181818,0.0,0.0,0.0,0.4846774193548387,0.49264705882352944,0.48409090909090907,0.43,0.55,0.44696969696969696,0.4290123456790123,0.0,0.0,0.5303030303030303,0.0,0.0,0.4907894736842105,0.0,0.49375,0.0,0.0,0.4375,0.0,0.0,0.4290123456790123,0.4290123456790123,0.4305555555555556,0.42948717948717946,0.0,0.49375,0.49264705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.43333333333333335,0.43421052631578944,0.0,0.4362745098039216,0.6357142857142857,0.44696969696969696,0.0,0.4583333333333333,0.4423076923076923,0.5350877192982456,0.3636363636363636,0.42857142857142855,0.4362745098039216,0.6678571428571428,0.6357142857142857,0.505,0.4444444444444444,0.43421052631578944,0.4318181818181818,0.1,0.42676767676767674,0.46428571428571425,0.4537037037037037,0.4388888888888889,0.6045454545454546,0.43253968253968256,0.44047619047619047,0.6166666666666667,0.0,0.0,0.0,0.0,0.46428571428571425,0.0,0.4388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999999999999,0.6166666666666667,0.4444444444444444,0.45,0.6699999999999999,0.5928571428571427,0.5833333333333334,0.0,0.0,0.4537037037037037,0.4537037037037037,0.0,0.5874999999999999,0.43,0.61,0.0,0.42777777777777776,0.4423076923076923,0.0,0.43421052631578944,0.44696969696969696,0.4537037037037037,0.42948717948717946,0.4264705882352941,0.6699999999999999
Stock,0.5499999999999999,0.41333333333333333,0.41234567901234565,0.0,0.0,0.0,0.48817204301075273,0.4868686868686869,0.5619047619047619,0.0,0.0,0.5272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.5393548387096775,0.5552941176470588,0.5381818181818182,0.0,0.535,0.0,0.0,0.41333333333333333,0.0,0.0,0.5037037037037037,0.4151515151515152,0.4757894736842105,0.0,0.47875,0.4114942528735632,0.0,0.3416666666666666,0.4175438596491228,0.0,0.49135802469135803,0.0,0.49444444444444446,0.49230769230769234,0.0,0.1,0.4776470588235294,0.41333333333333333,0.0,0.48333333333333334,0.0,0.44166666666666665,0.4185185185185185,0.3333333333333333,0.5017543859649123,0.0,0.5058823529411764,0.7733333333333333,0.43030303030303035,0.42777777777777776,0.44166666666666665,0.4256410256410256,0.5017543859649123,0.46767676767676764,0.4904761904761905,0.5058823529411764,0.7066666666666668,0.7733333333333333,0.49,0.42777777777777776,0.0,0.496969696969697,0.1,0.4868686868686869,0.44761904761904764,0.5407407407407407,0.5111111111111111,0.890909090909091,0.4984126984126984,0.0,0.7511111111111112,0.0,0.0,0.45555555555555555,0.4256410256410256,0.5619047619047619,0.4196078431372549,0.5111111111111111,0.4196078431372549,0.4175438596491228,0.44166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.7316666666666667,0.9111111111111111,0.5222222222222223,0.43333333333333335,0.8133333333333334,0.7233333333333334,0.7122222222222223,0.0,0.42083333333333334,0.5407407407407407,0.43703703703703706,0.4158730158730159,0.7170833333333333,0.49333333333333335,0.7433333333333333,0.0,0.48888888888888893,0.4256410256410256,0.0,0.5017543859649123,0.43030303030303035,0.5407407407407407,0.49230769230769234,0.4862745098039216,0.8133333333333334
StockManager,0.0,0.0,0.0,0.5032679738562091,0.5,0.5722222222222223,0.46018945212493606,0.45562770562770566,0.44841269841269843,0.4369281045751634,0.4266081871345029,0.5151515151515151,0.0,0.0,0.0,0.39784946236559143,0.45098039215686275,0.393939393939394,0.5141705069124425,0.5699579831932773,0.5100649350649351,0.0,0.5,0.4904040404040404,0.0,0.47222222222222227,0.47979797979797983,0.6085858585858586,0.4314814814814814,0.5386002886002886,0.5439473684210526,0.45,0.1,0.4578544061302681,0.0,0.0,0.5553467000835423,0.4083333333333334,0.0,0.5293209876543209,0.47222222222222215,0.46581196581196577,0.4583333333333333,0.1,0.5705882352941176,0.4688888888888889,0.4758454106280194,0.4444444444444444,0.0,0.0,0.0,0.6472222222222223,0.5497076023391813,0.0,0.562091503267974,0.6916666666666667,0.4823232323232323,0.38888888888888884,0.3055555555555555,0.0,0.0,0.0,0.4603174603174603,0.5065359477124183,0.6777777777777778,0.6916666666666667,0.5650000000000001,0.5444444444444444,0.49415204678362573,0.351010101010101,0.625,0.0,0.0,0.0,0.5222222222222223,0.8153679653679654,0.0,0.5246031746031746,0.7148148148148148,0.4266081871345029,0.0,0.5,0.5337606837606838,0.48412698412698413,0.6176470588235294,0.0,0.3562091503267974,0.34795321637426896,0.0,0.5337606837606838,0.4981481481481482,0.0,0.0,0.0,0.4813131313131313,0.7277777777777779,0.8436507936507937,0.4777777777777778,0.0,0.7316666666666667,0.7111111111111111,0.6888888888888889,0.0,0.4444444444444444,0.0,0.5092592592592592,0.3412698412698412,0.7381944444444446,0.0,0.7511111111111112,0.38247863247863245,0.0,0.46367521367521364,0.5075757575757576,0.4266081871345029,0.0,0.0,0.0,0.0,0.7316666666666667
StockManagerStock,0.0,0.4718627450980392,0.463961510530138,0.0,0.0,0.5313725490196078,0.0,0.0,0.4239028944911298,0.0,0.0,0.0,0.4449891067538127,0.44060314184153193,0.4980194097841157,0.4512175838077166,0.5220588235294118,0.4460041592394533,0.1,0.6329411764705882,0.1,0.0,0.49264705882352944,0.5398523045581869,0.0,0.4718627450980392,0.48640819964349374,0.5944741532976826,0.0,0.5142602495543672,0.5549922600619195,0.4758169934640523,0.6275735294117646,0.0,0.48665577342047933,0.6232298474945533,0.5381836945304438,0.424953314659197,0.5195352214960058,0.5528685548293392,0.5349673202614379,0.5242835595776772,0.47356442577030816,0.5786764705882352,0.5617647058823529,0.4816557734204793,0.0,0.4362745098039216,0.5703242835595778,0.0,0.5812636165577342,0.6111408199643494,0.5195505102625846,0.0,0.5381263616557734,0.6745098039215687,0.4496434937611408,0.5697945845004669,0.28921568627450983,0.0,0.640264877880977,0.4980194097841157,0.515126050420168,0.5220588235294118,0.7050108932461874,0.6745098039215687,0.638235294117647,0.6174136321195145,0.505546955624355,0.4980194097841157,0.6029411764705882,0.39843816314404545,0.0,0.0,0.5013071895424837,0.8472964943553178,0.49218020541549956,0.542016806722689,0.6919389978213508,0.5715170278637771,0.0,0.48366013071895425,0.5072182719241543,0.4677871148459383,0.6053921568627451,0.4732026143790849,0.396078431372549,0.3857585139318885,0.0,0.0,0.0,0.6315111903347197,0.5944741532976826,0.530905695611578,0.0,0.6991830065359478,0.8093370681605976,0.0,0.46470588235294114,0.7145098039215687,0.6767973856209151,0.6885076252723312,0.0,0.4648692810457516,0.0,0.47657952069716775,0.6214752567693744,0.746421568627451,0.4816557734204793,0.726078431372549,0.4262443438914027,0.45408496732026143,0.4309954751131222,0.483065953654189,0.0,0.0,0.0,0.0,0.5962566844919787,0.7145098039215687
Store,0.5499999999999999,0.0,0.0,0.4862745098039216,0.4851851851851852,0.5333333333333333,0.0,0.0,0.0,0.4196078431372549,0.4175438596491228,0.5272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.49333333333333335,0.6699999999999999,0.5272727272727272,0.49135802469135803,0.49333333333333335,0.0,0.4151515151515152,0.0,0.496969696969697,0.5273684210526316,0.4222222222222222,0.5575,0.48965517241379314,0.0,0.42083333333333334,0.5017543859649123,0.49444444444444446,0.32469135802469135,0.41234567901234565,0.3277777777777778,0.32564102564102565,0.42083333333333334,0.5575,0.5552941176470588,0.49333333333333335,0.4956521739130435,0.0,0.517948717948718,0.0,0.0,0.3333333333333333,0.3350877192982456,0.0,0.33921568627450976,0.9428571428571428,0.0,0.5055555555555555,0.0,0.0,0.5017543859649123,0.3303030303030303,0.3238095238095238,0.33921568627450976,0.8476190476190476,0.9428571428571428,0.58,0.6166666666666667,0.5017543859649123,0.3303030303030303,0.1,0.3202020202020202,0.6761904761904761,0.37407407407407406,0.3444444444444444,0.30000000000000004,0.33174603174603173,0.5142857142857143,0.9111111111111111,0.0,0.5272727272727272,0.45555555555555555,0.4256410256410256,0.3952380952380952,0.0,0.3444444444444444,0.48104575163398694,0.47485380116959064,0.44166666666666665,0.0,0.0,0.5037037037037037,0.496969696969697,0.0,0.0,0.8833333333333334,0.30000000000000004,0.35555555555555557,0.6333333333333333,1.0,0.8714285714285714,0.8555555555555555,0.0,0.5083333333333333,0.5407407407407407,0.0,0.4698412698412698,0.8625,0.32666666666666666,0.9,0.517948717948718,0.32222222222222224,0.0,0.5272727272727272,0.3350877192982456,0.6242424242424242,0.5407407407407407,0.32564102564102565,0.31960784313725493,1.0
StoreAOnly,0.44722222222222224,0.0,0.0,0.48235294117647065,0.47962962962962963,0.4222222222222222,0.5422939068100359,0.5383838383838384,0.0,0.0,0.0,0.41313131313131307,0.42037037037037034,0.41842105263157897,0.4439393939393939,0.0,0.0,0.0,0.1,0.1,0.1,0.4333333333333333,0.61,0.5181818181818182,0.4283950617283951,0.0,0.0,0.0,0.45925925925925926,0.0,0.1,0.3888888888888889,0.1,0.4908045977011494,0.0,0.0,0.0,0.4388888888888889,0.49506172839506174,0.0,0.5027777777777778,0.49743589743589745,0.4708333333333334,0.1,0.1,0.0,0.5057971014492754,0.0,0.5205128205128206,0.0,0.0,0.0,0.0,0.5484848484848485,0.0,0.8914285714285715,0.5181818181818182,0.0,0.5750000000000001,0.5760683760683761,0.5210526315789473,0.4439393939393939,0.0,0.0,0.7771428571428571,0.8428571428571429,0.64,0.0,0.0,0.36767676767676766,0.1,0.3525252525252525,0.0,0.0,0.6111111111111112,0.7560606060606061,0.36984126984126986,0.5523809523809524,0.8533333333333333,0.0,0.5242424242424243,0.5111111111111111,0.48589743589743595,0.32857142857142857,0.5313725490196078,0.47222222222222227,0.0,0.0,0.44722222222222224,0.4948717948717949,0.0,0.4777777777777778,0.4575757575757575,0.0,0.0,0.8200000000000001,0.7303703703703703,0.0,0.0,0.9,0.8114285714285714,0.7892063492063492,0.0,0.5375,0.0,0.5518518518518518,0.36349206349206353,0.795,0.4366666666666667,0.8,0.5615384615384615,0.42777777777777776,0.5760683760683761,0.5848484848484848,0.0,0.0,0.0,0.4346153846153846,0.42254901960784313,0.9
StoreArriveAt,0.42414529914529914,0.0,0.0,0.4918929110105581,0.48753561253561256,0.6032967032967033,0.38502894954507855,0.3811188811188811,0.0,0.0,0.0,0.47377622377622375,0.0,0.0,0.0,0.5497656465398401,0.6294620412267471,0.5439005439005439,0.5495347394540943,0.61329185520362,0.5448426573426574,0.0,0.596153846153846,0.5578865578865578,0.0,0.5116239316239316,0.476023976023976,0.476023976023976,0.0,0.4930069930069931,0.6497975708502023,0.0,0.6764423076923077,0.5194026918164849,0.0,0.0,0.6318488529014844,0.46718559218559214,0.0,0.4566001899335233,0.5624236874236873,0.5549450549450549,0.5157967032967034,0.5509615384615385,0.5993535875888816,0.46329670329670325,0.46302489780750644,0.0,0.0,0.4679487179487179,0.0,0.5467948717948717,0.49277038750722957,0.6142191142191142,0.5072182719241543,0.8197802197802199,0.5578865578865578,0.6596459096459096,0.5365384615384615,0.5299145299145299,0.0,0.4039627039627039,0.5503663003663003,0.5548373195432018,0.801953601953602,0.8637362637362637,0.6053846153846154,0.6356837606837606,0.48133153396311296,0.47062937062937066,0.1,0.0,0.0,0.4102564102564103,0.505982905982906,0.7294094794094794,0.0,0.5189255189255189,0.8256410256410257,0.0,0.5578865578865578,0.0,0.4743589743589744,0.3131868131868132,0.6294620412267471,0.0,0.5072182719241543,0.49277038750722957,0.42414529914529914,0.5299145299145299,0.5472120472120472,0.0,0.0,0.5094017094017094,0.5236430236430237,0.8314102564102565,0.706039886039886,0.5427350427350427,0.6985347985347986,0.8769230769230769,0.8123626373626375,0.8162393162393162,0.0,0.0,0.0,0.5982905982905983,0.5763125763125764,0.4,0.0,0.8191208791208792,0.5299145299145299,0.0,0.5299145299145299,0.5578865578865578,0.5954790823211876,0.0,0.0,0.0,0.0,0.8769230769230769
